"country","date","year","type","actor1","actor2","region","location","lat","lng","source","source_scale","notes","incident_fatalities","region_fatalities","freq"
"Egypt","2018-02-17",2018,"Remote violence","State of Sinai","Military Forces of Egypt (2014-)","Northern Africa","El-Kharouba",31.0738,34.186,"Menastream","Subnational","ISIS claims to have repelled attacks by the EG army, by an IED explosion in El-Kharouba which killed several soldiers.",5,1953,624
"Egypt","2018-05-10",2018,"Battle-No change of territory","Military Forces of Egypt (2014-)","State of Sinai","Northern Africa","Al Hasna",30.4669,33.7843,"Egypt Independent","National","In a recent statement, the Egyptian Armed Forces reported a total of 21 Islamic State (State of Sinai) militants killed in Central and North Sinai during the last security operation. 18 were killed in exchanges of fire in Central and North Sinai and 3 were killed by airforces. Exact date not reported. Fatalities split between three events.",9,1953,624
"Egypt","2018-05-25",2018,"Battle-No change of territory","Military Forces of Egypt (2014-)","State of Sinai","Northern Africa","Al Arish",31.1316,33.7984,"Egypt International; Agence France Presse","National-International","Between 17-29 May, the Egyptian army announced that eight militants had been killed in an operation against State of Sinai militants in Central and North Sinai. Two soldiers were also killed. 10 fatalities spread over 4 events in May.",2,1953,624
"Egypt","2018-06-19",2018,"Violence against civilians","State of Sinai","Civilians (Egypt)","Northern Africa","Al Arish",31.1316,33.7984,"MENASTREAM; Telegram","Other","On 19 June, the Islamic State group released a photo report showing two individuals who were accused of spying for the Egyptian army who were forced to dig their own graves before being beheaded.",2,1953,624
"Egypt","2018-06-20",2018,"Battle-No change of territory","Police Forces of Egypt (2014-)","State of Sinai","Northern Africa","Al Arish",31.1316,33.7984,"Egypt Independent; Al-Ahram Gate; Anadolu Agency","National","Over the past few days (coded as 20-21 June), the Egyptian army and police supported by the airforce claimed to have killed 32 Islamist militants in two separat incidents in Central and Northern Sinai as a continuation of Comprehensive Sinai 2018 operation. 15 explosive devices destroyed. Police killed 20 while the army killed 12.",10,1953,624
"Egypt","2018-06-28",2018,"Remote violence","Unidentified Armed Group (Egypt)","Civilians (Egypt)","Northern Africa","Al Arish",31.1316,33.7984,"BBC Monitoring","International","One civilian was killed and two others injured in an explosion in Al-Arish. The explosive was remotely detonated as a truck drove on the ring road south of Al-Arish.",1,1953,624
"Egypt","2018-01-17",2018,"Battle-No change of territory","Military Forces of Egypt (2014-)","State of Sinai","Northern Africa","Al Arish",31.1316,33.7984,"BBC Monitoring","National","The Egyptian army has killed a militant in a raid in North Sinai and arrested 22 others.",1,1953,624
"Egypt","2018-06-22",2018,"Violence against civilians","Police Forces of Egypt (2014-)","Civilians (Egypt)","Northern Africa","Hadaiq Al Qubbah",30.0884,31.2835,"Daily News Egypt","National","On 22 June, a detainee in the Hadayek Al-Quba police station died after he was arrested and interrogated for theft-related charges. Several policemen were detained, suspected of torture.",1,1953,624
"Egypt","2018-03-05",2018,"Remote violence","State of Sinai","Military Forces of Egypt (2014-)","Northern Africa","Al Arish",31.1316,33.7984,"BBC Monitoring","National","IS claims attacking an Egyptian army foot patrol with an IED in al-Wadi area, east of Al-Arish, and targeting soldiers in another location south of Al Arish on the same day. 10 military personnel were killed and injured in the two attacks.",5,1953,624
"Egypt","2018-05-18",2018,"Remote violence","Police Forces of Egypt (2014-)","State of Sinai","Northern Africa","Al Arish",31.1316,33.7984,"MENASTRAM; Anadolu Agency","Other-Regional","On 18 May, presumed State of Sinai militants set off an IED and killed the chief of the special police forces and wounded others as they were travelling in convoy towards the al-Safa checkpoint south of Al-Arish.",1,1953,624
"Egypt","2018-02-20",2018,"Remote violence","State of Sinai","Military Forces of Egypt (2014-)","Northern Africa","Al Arish",31.1316,33.7984,"Nile News TV, BBC Monitoring","National","The Islamic State claimed to have killed around 40 EG military personnel since the start of Operation Sinai 2018 through IED attacks, armed clashes and sniper attacks. Fatalities split between events.",5,1953,624
"Egypt","2018-02-01",2018,"Battle-No change of territory","State of Sinai","Police Forces of Egypt (2014-)","Northern Africa","Al Arish",31.1316,33.7984,"Menastream","Other-subnational","ISIS claimed the attack that killed a conscript and wounded another near checkpoint on the Ring Rd. south of El-Arish.",1,1953,624
"Egypt","2018-03-10",2018,"Battle-No change of territory","Military Forces of Egypt (2014-)","State of Sinai","Northern Africa","Al Arish",31.1316,33.7984,"AFP English","International","Over 8-11 March, Egypt's military killed 16 militants in Al Arish in the framework of Operation 'Sinai 2018'. Two were killed on their side.",5,1953,624
"Egypt","2018-01-09",2018,"Battle-No change of territory","Police Forces of Egypt (2014-)","State of Sinai","Northern Africa","Al Arish",31.1316,33.7984,"AP International","International","Police forces killed 8 militants in Al Arish when it raided a suspected hideout.",8,1953,624
"Egypt","2018-04-17",2018,"Remote violence","Military Forces of Egypt (2014-)","State of Sinai","Northern Africa","Sheikh Zuweiyid",31.2163,34.1107,"MENASTREAM","Other","On 17 April, the State of Sinai group claimed to have killed an officer and wounded three soldiers in a series of IED attacks south of Sheikh Zuweyid.",1,1953,624
"Egypt","2018-01-04",2018,"Violence against civilians","State of Sinai","Civilians (Egypt)","Northern Africa","Bir Al-Abd",31.0189,33.0098,"Menastream","Other-subnational","On a set of released pictures, ISIS can be seen operating a checkpoint near Bir el-Abd and singling out a soldier whom they execute in place. Two policemen are also shown to be executed.",3,1953,624
"Egypt","2018-04-30",2018,"Battle-No change of territory","Military Forces of Egypt (2014-)","State of Sinai","Northern Africa","Sheikh Zuweiyid",31.2163,34.1107,"National Iraqi News Agency","National","On 30 April, it was reported that 4 militants were killed in confrontations with the Egyptian army in Sheikh Zuweyid.",4,1953,624
"Egypt","2018-02-12",2018,"Battle-No change of territory","Military Forces of Egypt (2014-)","State of Sinai","Northern Africa","Al Arish",31.1316,33.7984,"AFP English","International","On the third day of the extensive military operation Sinai 2018, the military spokesperson announced Monday that 12 militants have been killed in action.",12,1953,624
"Egypt","2018-01-23",2018,"Battle-No change of territory","Military Forces of Egypt (2014-)","State of Sinai","Northern Africa","Al Arish",31.1316,33.7984,"BBC Monitoring","National","The Egyptian army killed two ISIS militants in an operation in North Sinai. Two others were arrested.",2,1953,624
"Egypt","2018-04-22",2018,"Battle-No change of territory","Police Forces of Egypt (2014-)","State of Sinai","Northern Africa","Al Arish",31.1316,33.7984,"Anadolu Agency (AA)","International","Three police officers were killed in clashes with militants during a raid on their hideout in the North Sinai city of Arish. Two policemen were injured and 17 militants killed.",20,1953,624
"Egypt","2018-05-17",2018,"Battle-No change of territory","Military Forces of Egypt (2014-)","Islamist Militia (Egypt)","Northern Africa","Al Arish",31.1316,33.7984,"Kuwait News Agency","Regional","Around 17 May, a total of 10 Islamist militants were killed in exchanges of fire in North and Central Sinai as part of the on-going ""Operation Sinai 2018"" campaign. Fatalities split between two events. Another 9 were killed in clashes with the police forces.",5,1953,624
"Egypt","2018-03-28",2018,"Battle-No change of territory","Military Forces of Egypt (2014-)","State of Sinai","Northern Africa","Al Arish",31.1316,33.7984,"BBC Monitoring; Telegram; al-Naba","Other-International","On 28 March, the Islamic State group claimed a suicide bomber attack against Egyptian army vehicles, south of Al-Arish. No reported fatalities (other than bomber).",1,1953,624
"Egypt","2018-05-28",2018,"Battle-No change of territory","Military Forces of Egypt (2014-)","State of Sinai","Northern Africa","Al Hasna",30.4669,33.7843,"Egypt International; Agence France Presse","National-International","Between 17-29 May, the Egyptian army announced that eight militants had been killed in an operation against State of Sinai militants in Central and North Sinai. Two soldiers were also killed. 10 fatalities spread over 4 events in May.",4,1953,624
"Egypt","2018-02-21",2018,"Battle-No change of territory","Military Forces of Egypt (2014-)","State of Sinai","Northern Africa","Al Arish",31.1316,33.7984,"BBC Monitoring","National","The EG army killed four ISIS militants in a shooutout.",4,1953,624
"Egypt","2018-07-24",2018,"Battle-No change of territory","Police Forces of Egypt (2014-)","State of Sinai","Northern Africa","Al Arish",31.1316,33.7984,"Egypt Independent; MENA English","National-Regional","On 24 July, Egyptian police forces killed 13 suspected State of Sinai militants in a shootout in al-Arish.",13,1953,624
"Egypt","2018-01-17",2018,"Remote violence","State of Sinai","Police Forces of Egypt (2014-)","Northern Africa","Al Arish",31.1316,33.7984,"Menastream","Subnational","Police captain killed and four others wounded by IED detonation that targeted an armored signal jamming vehicle on the road El-Arish-Qantara. Attack claimed by ISIS.",1,1953,624
"Egypt","2018-05-10",2018,"Battle-No change of territory","Military Forces of Egypt (2014-)","State of Sinai","Northern Africa","Al Arish",31.1316,33.7984,"Egypt Independent","National","In a recent statement, the Egyptian Armed Forces reported 21 Islamic State (State of Sinai) militants were killed in Central and North Sinai during the last security operation. Six militants were arrested while seizing weapons and explosives and another 232 suspects arrested. Exact date not reported. Fatalities split between three events.",9,1953,624
"Egypt","2018-01-17",2018,"Violence against civilians","State of Sinai","Civilians (Egypt)","Northern Africa","Al Barth",30.9761,34.3031,"Menastream","Subnational","ISIS militants opened fire and stopped a Tarabin tribesman, abducted him and later killed him, accusing him of cooperating with Egyptian authorities.",1,1953,624
"Equatorial Guinea","2018-07-02",2018,"Violence against civilians","Prison Guards (Equatorial Guinea)","Civilians (Equatorial Guinea)","Middle Africa","Evinayong",1.4368,10.5512,"Agence France Presse","International","On 2 July, an Equatorial Guinean opposition figure who had been jailed for ""sedition"" was tortured to death in Evinayong Prison, according to his party, the Citizens for Innovation (CI).",1,2893,4
"Equatorial Guinea","2018-01-26",2018,"Battle-No change of territory","Military Forces of Equatorial Guinea (1979-)","Unidentified Armed Group (Equatorial Guinea)","Middle Africa","Ebibeyin",2.15,11.3333,"AFP","International","Security forces shot a mercenary in the Ebebeyin forest. They believe that he is part of a force that the government is accusing of attempting a coup.",1,2893,4
"Equatorial Guinea","2018-05-28",2018,"Violence against civilians","Prison Guards (Equatorial Guinea)","Civilians (Equatorial Guinea)","Middle Africa","Malabo",3.7531,8.7789,"Agence France Presse","International","On 28 May, a former army captain and close relative of the Citizens for Innovation opposition party was reportedly murdered at the Malabo Central Prison. The leader claimed it was a state assassination. The ruling party deny the allegation.",1,2893,4
